title,year,director,duration,cast,genre,imdb_rating
El Norte,1983,Gregory Nava,141,"Lupe Ontiveros, Alicia del Lago, Zaide Silvia Gutierrez",Family-Oriented Fantasy,7.7
Pauline at the Beach,1983,Eric Rohmer,94,"Amanda Langlet, Arielle Dombasle, Pascal Greggory",Action,7.3
Pauline at the Beach,1983,Eric Rohmer,94,"Amanda Langlet, Arielle Dombasle, Pascal Greggory",Adventure,7.3
Pauline at the Beach,1983,Eric Rohmer,94,"Amanda Langlet, Arielle Dombasle, Pascal Greggory",Jungle Film,7.3
Blue Thunder,1983,John Badham,109,"Roy Scheider, Warren Oates, Candy Clark",Addiction Drama,6.4
Blue Thunder,1983,John Badham,109,"Roy Scheider, Warren Oates, Candy Clark",Drama,6.4
Blue Thunder,1983,John Badham,109,"Roy Scheider, Warren Oates, Candy Clark",Period Film,6.4
Brainstorm,1983,Douglas Trumbull,106,"Christopher Walken, Natalie Wood, Louise Fletcher",Based-on-Theatre,6.4
Brainstorm,1983,Douglas Trumbull,106,"Christopher Walken, Natalie Wood, Louise Fletcher",Drama,6.4
Brainstorm,1983,Douglas Trumbull,106,"Christopher Walken, Natalie Wood, Louise Fletcher",Psychological Drama,6.4
Gorky Park,1983,Michael Apted,128,"William Hurt, Lee Marvin, Brian Dennehy",Based-on-a-True-Story,6.7
Gorky Park,1983,Michael Apted,128,"William Hurt, Lee Marvin, Brian Dennehy",Biopic,6.7
Gorky Park,1983,Michael Apted,128,"William Hurt, Lee Marvin, Brian Dennehy",Drama,6.7
Cujo,1983,Lewis Teague,91,"Dee Wallace, Danny Pintauro, Daniel Hugh Kelly",Black Comedy,6.1
Cujo,1983,Lewis Teague,91,"Dee Wallace, Danny Pintauro, Daniel Hugh Kelly",Blaxploitation,6.1
Cujo,1983,Lewis Teague,91,"Dee Wallace, Danny Pintauro, Daniel Hugh Kelly",Comedy,6.1
Mickey's Christmas Carol,1983,Burny Mattinson,26,"Alan Young, Wayne Allwine, Hal Smith",Adventure,8
Mickey's Christmas Carol,1983,Burny Mattinson,26,"Alan Young, Wayne Allwine, Hal Smith",Buddy Film,8
Mickey's Christmas Carol,1983,Burny Mattinson,26,"Alan Young, Wayne Allwine, Hal Smith",Comedy Drama,8
Uncommon Valor,1983,Ted Kotcheff,105,"Gene Hackman, Robert Stack, Fred Ward",Based-on-a-True-Story,6.3
Uncommon Valor,1983,Ted Kotcheff,105,"Gene Hackman, Robert Stack, Fred Ward",Biopic,6.3
Uncommon Valor,1983,Ted Kotcheff,105,"Gene Hackman, Robert Stack, Fred Ward",Drama,6.3
All the Right Moves,1983,Michael Chapman,91,"Paul Carafotes, Sandy Faison, Paige Lyn Price",Action,6
All the Right Moves,1983,Michael Chapman,91,"Paul Carafotes, Sandy Faison, Paige Lyn Price",Adventure,6
Lone Wolf McQuade,1983,Steve Carver,105,"Chuck Norris, David Carradine, Barbara Carrera",Action,6.3
Lone Wolf McQuade,1983,Steve Carver,105,"Chuck Norris, David Carradine, Barbara Carrera",Cyberpunk / Tech Noir,6.3
Lone Wolf McQuade,1983,Steve Carver,105,"Chuck Norris, David Carradine, Barbara Carrera",Cyborg / Android / Robot,6.3
Testament,1983,Lynne Littman,90,"Jane Alexander, Lilia Skala, Kevin Costner",Drama,6.9
Testament,1983,Lynne Littman,90,"Jane Alexander, Lilia Skala, Kevin Costner",Foreign Language Film,6.9
Testament,1983,Lynne Littman,90,"Jane Alexander, Lilia Skala, Kevin Costner",Political Drama,6.9
Fire and Ice,1983,Ralph Bakshi,81,"Big Yank, Le Tari, James Bridges",Addiction Drama,6.5
Fire and Ice,1983,Ralph Bakshi,81,"Big Yank, Le Tari, James Bridges",Crime Drama,6.5
Fire and Ice,1983,Ralph Bakshi,81,"Big Yank, Le Tari, James Bridges",Crime,6.5
The South,1983,Víctor Erice,95,"Omero Antonutti, Icíar Bollaín, Lola Cardona",Carsploitation,7.3
The South,1983,Víctor Erice,95,"Omero Antonutti, Icíar Bollaín, Lola Cardona",Horror,7.3
The South,1983,Víctor Erice,95,"Omero Antonutti, Icíar Bollaín, Lola Cardona",Supernatural Horror,7.3
Easy Money,1983,James Signorelli,95,"Rodney Dangerfield, Geraldine Fitzgerald, Joe Pesci",Action,6.2
Easy Money,1983,James Signorelli,95,"Rodney Dangerfield, Geraldine Fitzgerald, Joe Pesci",Adventure,6.2
Easy Money,1983,James Signorelli,95,"Rodney Dangerfield, Geraldine Fitzgerald, Joe Pesci",Costume Adventure,6.2
The Dresser,1983,Peter Yates,118,"Albert Finney, Edward Fox, Tom Courtenay",Childhood Drama,7.5
The Dresser,1983,Peter Yates,118,"Albert Finney, Edward Fox, Tom Courtenay",Drama,7.5
The Dresser,1983,Peter Yates,118,"Albert Finney, Edward Fox, Tom Courtenay",Family Drama,7.5
Star 80,1983,Bob Fosse,103,"Roger Rees, Cliff Robertson, Carroll Baker",Drama,6.8
Star 80,1983,Bob Fosse,103,"Roger Rees, Cliff Robertson, Carroll Baker",Psychological Drama,6.8
Star 80,1983,Bob Fosse,103,"Roger Rees, Cliff Robertson, Carroll Baker",Showbiz Drama,6.8
Richard Pryor: Here and Now,1983,Richard Pryor,95,Richard Pryor,Action,7.2
Richard Pryor: Here and Now,1983,Richard Pryor,95,Richard Pryor,Action Comedy,7.2
Richard Pryor: Here and Now,1983,Richard Pryor,95,Richard Pryor,Comedy,7.2
Under Fire,1983,Roger Spottiswoode,128,"Nick Nolte, Ed Harris, Gene Hackman",Body Horror,7
Under Fire,1983,Roger Spottiswoode,128,"Nick Nolte, Ed Harris, Gene Hackman",Horror,7
Under Fire,1983,Roger Spottiswoode,128,"Nick Nolte, Ed Harris, Gene Hackman",Romance,7
The Keep,1983,Michael Mann,96,"Scott Glenn, Alberta Watson, Jürgen Prochnow",Drama,5.7
The Keep,1983,Michael Mann,96,"Scott Glenn, Alberta Watson, Jürgen Prochnow",Erotic Drama,5.7
The Keep,1983,Michael Mann,96,"Scott Glenn, Alberta Watson, Jürgen Prochnow",Foreign Language Film,5.7
Barefoot Gen,1983,Mori Masaki,83,"Issei Miyazaki, Yoshie Shimamura, Masaki Kôda",Drama,8
Barefoot Gen,1983,Mori Masaki,83,"Issei Miyazaki, Yoshie Shimamura, Masaki Kôda",Juvenile Delinquency Film,8
Barefoot Gen,1983,Mori Masaki,83,"Issei Miyazaki, Yoshie Shimamura, Masaki Kôda",Melodrama,8
The Pirates of Penzance,1983,Wilford Leach,112,"Kevin Kline, George Rose, Rex Smith",Culture and Society,7.1
The Pirates of Penzance,1983,Wilford Leach,112,"Kevin Kline, George Rose, Rex Smith",Documentary,7.1
The Pirates of Penzance,1983,Wilford Leach,112,"Kevin Kline, George Rose, Rex Smith",Foreign Language Film,7.1
From Star Wars to Jedi: The Making of a Saga,1983,Richard Schickel,65,"Mark Hamill, George Lucas, Phil Tippett",Haunted House Film,7.7
From Star Wars to Jedi: The Making of a Saga,1983,Richard Schickel,65,"Mark Hamill, George Lucas, Phil Tippett",Horror,7.7
From Star Wars to Jedi: The Making of a Saga,1983,Richard Schickel,65,"Mark Hamill, George Lucas, Phil Tippett",Supernatural Horror,7.7
Yentl,1983,Barbra Streisand,132,"Barbra Streisand, Mandy Patinkin, Amy Irving",Drama,6.6
Yentl,1983,Barbra Streisand,132,"Barbra Streisand, Mandy Patinkin, Amy Irving",Psychological Drama,6.6
Yentl,1983,Barbra Streisand,132,"Barbra Streisand, Mandy Patinkin, Amy Irving",Romance,6.6
Breathless,1983,Jim McBride,101,"William Tepper, Richard Gere, Valérie Kaprisky",Americana,6
Breathless,1983,Jim McBride,101,"William Tepper, Richard Gere, Valérie Kaprisky",Comedy Drama,6
Breathless,1983,Jim McBride,101,"William Tepper, Richard Gere, Valérie Kaprisky",Ensemble Film,6
Nightmares,1983,Joseph Sargent,99,"Cristina Raines, Emilio Estevez, Lance Henriksen",Drama,5.7
Nightmares,1983,Joseph Sargent,99,"Cristina Raines, Emilio Estevez, Lance Henriksen",Family Drama,5.7
Nightmares,1983,Joseph Sargent,99,"Cristina Raines, Emilio Estevez, Lance Henriksen",Rural Drama,5.7
Doctor Who: The Five Doctors,1983,Peter Moffatt,90,"Richard Hurndall, Patrick Troughton, Jon Pertwee",Combat Films,8.2
Doctor Who: The Five Doctors,1983,Peter Moffatt,90,"Richard Hurndall, Patrick Troughton, Jon Pertwee",Drama,8.2
Doctor Who: The Five Doctors,1983,Peter Moffatt,90,"Richard Hurndall, Patrick Troughton, Jon Pertwee",War,8.2
Still Smokin',1983,Tommy Chong,91,"Cheech Marin, Susan Hahn, Hans Man in't Veld",Comedy,5.4
Still Smokin',1983,Tommy Chong,91,"Cheech Marin, Susan Hahn, Hans Man in't Veld",Fantasy,5.4
Still Smokin',1983,Tommy Chong,91,"Cheech Marin, Susan Hahn, Hans Man in't Veld",Musical,5.4
10 to Midnight,1983,J. Lee Thompson,101,"Charles Bronson, Gene Davis, Andrew Stevens",Comedy,6.3
10 to Midnight,1983,J. Lee Thompson,101,"Charles Bronson, Gene Davis, Andrew Stevens",Concert Film,6.3
10 to Midnight,1983,J. Lee Thompson,101,"Charles Bronson, Gene Davis, Andrew Stevens",Documentary,6.3
Classic Creatures: Return of the Jedi,1983,Robert Guenette,49,"Carrie Fisher, Billy Dee Williams, Jim Henson",Documentary,7.1
Classic Creatures: Return of the Jedi,1983,Robert Guenette,49,"Carrie Fisher, Billy Dee Williams, Jim Henson",Made-for-Television,7.1
Classic Creatures: Return of the Jedi,1983,Robert Guenette,49,"Carrie Fisher, Billy Dee Williams, Jim Henson",Media Documentary,7.1
Confidentially Yours,1983,François Truffaut,110,"Fanny Ardant, Jean-Louis Trintignant, Jean-Pierre Kalfon",Comedy,7.2
Confidentially Yours,1983,François Truffaut,110,"Fanny Ardant, Jean-Louis Trintignant, Jean-Pierre Kalfon",Crime,7.2
Confidentially Yours,1983,François Truffaut,110,"Fanny Ardant, Jean-Louis Trintignant, Jean-Pierre Kalfon",Foreign Language Film,7.2
The Return of Martin Guerre,1983,Daniel Vigne,122,"Gérard Depardieu, Bernard-Pierre Donnadieu, Nathalie Baye",Costume Romance,7.4
The Return of Martin Guerre,1983,Daniel Vigne,122,"Gérard Depardieu, Bernard-Pierre Donnadieu, Nathalie Baye",Drama,7.4
The Return of Martin Guerre,1983,Daniel Vigne,122,"Gérard Depardieu, Bernard-Pierre Donnadieu, Nathalie Baye",Foreign Language Film,7.4
Danton,1983,Andrzej Wajda,136,"Marek Kondrat, Boguslaw Linda, Wojciech Pszoniak",Based-on-a-True-Story,7.4
Danton,1983,Andrzej Wajda,136,"Marek Kondrat, Boguslaw Linda, Wojciech Pszoniak",Biopic,7.4
Danton,1983,Andrzej Wajda,136,"Marek Kondrat, Boguslaw Linda, Wojciech Pszoniak",Drama,7.4
Yellowbeard,1983,Mel Damski,96,"Graham Chapman, Peter Boyle, Cheech Marin",Adventure Comedy,5.9
Yellowbeard,1983,Mel Damski,96,"Graham Chapman, Peter Boyle, Cheech Marin",Comedy,5.9
Yellowbeard,1983,Mel Damski,96,"Graham Chapman, Peter Boyle, Cheech Marin",Farce,5.9
Rock & Rule,1983,Clive A. Smith,77,"Paul Le Mat, Susan Roman, Don Francks",Animation,6.4
Rock & Rule,1983,Clive A. Smith,77,"Paul Le Mat, Susan Roman, Don Francks",Fantasy,6.4
Rock & Rule,1983,Clive A. Smith,77,"Paul Le Mat, Susan Roman, Don Francks",Musical,6.4
Diner,1983,Barry Levinson,30,"Mike Binder, Max Cantor, Michael Madsen",Comedy,7.3
Diner,1983,Barry Levinson,30,"Mike Binder, Max Cantor, Michael Madsen",Made-for-Television,7.3
Diner,1983,Barry Levinson,30,"Mike Binder, Max Cantor, Michael Madsen",Short Film,7.3
The Osterman Weekend,1983,Sam Peckinpah,116,"Rutger Hauer, John Hurt, Craig T. Nelson",Action,5.8
The Osterman Weekend,1983,Sam Peckinpah,116,"Rutger Hauer, John Hurt, Craig T. Nelson",Drama,5.8
The Osterman Weekend,1983,Sam Peckinpah,116,"Rutger Hauer, John Hurt, Craig T. Nelson",Political Thriller,5.8
The Crimson Permanent Assurance,1983,Terry Gilliam,16,"Sydney Arnold, Guy Bertrand, Andrew Bicknell",Absurd Comedy,7.8
The Crimson Permanent Assurance,1983,Terry Gilliam,16,"Sydney Arnold, Guy Bertrand, Andrew Bicknell",Adventure,7.8
The Crimson Permanent Assurance,1983,Terry Gilliam,16,"Sydney Arnold, Guy Bertrand, Andrew Bicknell",Adventure Comedy,7.8
Revenge of the Ninja,1983,Sam Firstenberg,90,"Sho Kosugi, Virgil Frye, Arthur Roberts",Action Thriller,6
Revenge of the Ninja,1983,Sam Firstenberg,90,"Sho Kosugi, Virgil Frye, Arthur Roberts",Action,6
Revenge of the Ninja,1983,Sam Firstenberg,90,"Sho Kosugi, Virgil Frye, Arthur Roberts",Martial Arts,6
Of Unknown Origin,1983,George P. Cosmatos,88,"Peter Weller, Jennifer Dale, Lawrence Dane",Horror,6.1
Of Unknown Origin,1983,George P. Cosmatos,88,"Peter Weller, Jennifer Dale, Lawrence Dane",Natural Horror,6.1
Superman III,1983,Richard Lester,125,"Christopher Reeve, Jackie Cooper, Richard Pryor",Action,5
Superman III,1983,Richard Lester,125,"Christopher Reeve, Jackie Cooper, Richard Pryor",Adventure,5
Superman III,1983,Richard Lester,125,"Christopher Reeve, Jackie Cooper, Richard Pryor",Based-on-Comics,5
Winners & Sinners,1983,Sammo Hung,108,"Sammo Hung, Jackie Chan, Charlie Chin",Action Comedy,6.6
Winners & Sinners,1983,Sammo Hung,108,"Sammo Hung, Jackie Chan, Charlie Chin",Comedy,6.6
Winners & Sinners,1983,Sammo Hung,108,"Sammo Hung, Jackie Chan, Charlie Chin",Crime Comedy,6.6
Chained Heat,1983,Paul Nicholas,95,"Stella Stevens, John Vernon, Sybil Danning",Crime,5
Chained Heat,1983,Paul Nicholas,95,"Stella Stevens, John Vernon, Sybil Danning",Exploitation Film,5
Chained Heat,1983,Paul Nicholas,95,"Stella Stevens, John Vernon, Sybil Danning",Prison Film,5
Suburbia,1983,Penelope Spheeris,94,"Chris Pedersen, Bill Coyne, Jennifer Clay",Drama,6.9
Suburbia,1983,Penelope Spheeris,94,"Chris Pedersen, Bill Coyne, Jennifer Clay",Exploitation Film,6.9
Suburbia,1983,Penelope Spheeris,94,"Chris Pedersen, Bill Coyne, Jennifer Clay",Juvenile Delinquency Film,6.9
Liquid Sky,1983,Slava Tsukerman,112,"Anne Carlisle, Paula E. Sheppard, Susan Doukas",Black Comedy,6
Liquid Sky,1983,Slava Tsukerman,112,"Anne Carlisle, Paula E. Sheppard, Susan Doukas",Comedy,6
Liquid Sky,1983,Slava Tsukerman,112,"Anne Carlisle, Paula E. Sheppard, Susan Doukas",Cyberpunk / Tech Noir,6
Golgo 13,1983,Osamu Dezaki,91,"Tetsurô Sagawa, Gorô Naya, Toshiko Fujita",Action Thriller,6.8
Golgo 13,1983,Osamu Dezaki,91,"Tetsurô Sagawa, Gorô Naya, Toshiko Fujita",Animation,6.8
Golgo 13,1983,Osamu Dezaki,91,"Tetsurô Sagawa, Gorô Naya, Toshiko Fujita",Anime,6.8
The Deadly Spawn,1983,Douglas McKeown,78,"Charles George Hildebrandt, Tom DeFranco, Richard Lee Porter",Alien Invasion Films,5.9
The Deadly Spawn,1983,Douglas McKeown,78,"Charles George Hildebrandt, Tom DeFranco, Richard Lee Porter",Horror,5.9
The Deadly Spawn,1983,Douglas McKeown,78,"Charles George Hildebrandt, Tom DeFranco, Richard Lee Porter",Monster Film,5.9
Zu: Warriors from the Magic Mountain,1983,Hark Tsui,95,"Biao Yuen, Hoi Mang, Adam Cheng",Action,6.6
Zu: Warriors from the Magic Mountain,1983,Hark Tsui,95,"Biao Yuen, Hoi Mang, Adam Cheng",Adventure,6.6
Zu: Warriors from the Magic Mountain,1983,Hark Tsui,95,"Biao Yuen, Hoi Mang, Adam Cheng",Fantasy,6.6
Class,1983,Lewis John Carlino,98,"Rob Lowe, Jacqueline Bisset, Andrew McCarthy",Comedy Drama,6
Class,1983,Lewis John Carlino,98,"Rob Lowe, Jacqueline Bisset, Andrew McCarthy",Romance,6
Class,1983,Lewis John Carlino,98,"Rob Lowe, Jacqueline Bisset, Andrew McCarthy",Sex Comedy,6
Entre Nous,1983,Diane Kurys,110,"Miou-Miou, Jean-Pierre Bacri, Guy Marchand",Drama,7
Entre Nous,1983,Diane Kurys,110,"Miou-Miou, Jean-Pierre Bacri, Guy Marchand",Feminist Film,7
Entre Nous,1983,Diane Kurys,110,"Miou-Miou, Jean-Pierre Bacri, Guy Marchand",Female-Directed Film,7
A Blade in the Dark,1983,Lamberto Bava,110,"Andrea Occhipinti, Anny Papa, Fabiola Toledo",Crime,5.9
A Blade in the Dark,1983,Lamberto Bava,110,"Andrea Occhipinti, Anny Papa, Fabiola Toledo",Foreign Language Film,5.9
A Blade in the Dark,1983,Lamberto Bava,110,"Andrea Occhipinti, Anny Papa, Fabiola Toledo",Giallo,5.9
Strange Invaders,1983,Michael Laughlin,92,"Paul Lemat, Nancy Allen, Michael Lerner",Alien Invasion Films,5.4
Strange Invaders,1983,Michael Laughlin,92,"Paul Lemat, Nancy Allen, Michael Lerner",Science Fiction,5.4
The Star Chamber,1983,Peter Hyams,109,"Michael Douglas, Yaphet Kotto, Sharon Gless",Paranoid Thriller,6.3
The Star Chamber,1983,Peter Hyams,109,"Michael Douglas, Yaphet Kotto, Sharon Gless",Thriller,6.3
The Survivors,1983,Michael Ritchie,103,"Walter Matthau, Robin Williams, Jerry Reed",Comedy,5.8
The Survivors,1983,Michael Ritchie,103,"Walter Matthau, Robin Williams, Jerry Reed",Comedy of Manners,5.8
The Survivors,1983,Michael Ritchie,103,"Walter Matthau, Robin Williams, Jerry Reed",Hitman / Assassin Film,5.8
Curtains,1983,Richard Ciupka,89,"John Vernon, Samantha Eggar, Linda Thorson",Canuxploitation,5.6
Curtains,1983,Richard Ciupka,89,"John Vernon, Samantha Eggar, Linda Thorson",Crime Drama,5.6
Curtains,1983,Richard Ciupka,89,"John Vernon, Samantha Eggar, Linda Thorson",Crime Thriller,5.6
Max Dugan Returns,1983,Herbert Ross,98,"Jason Robards, Marsha Mason, Donald Sutherland",Comedy Drama,6.7
Max Dugan Returns,1983,Herbert Ross,98,"Jason Robards, Marsha Mason, Donald Sutherland",Domestic Comedy,6.7
Max Dugan Returns,1983,Herbert Ross,98,"Jason Robards, Marsha Mason, Donald Sutherland",Drama,6.7
The Thorn Birds,1983,Daryl Duke,477,"Richard Chamberlain, Stephanie Faracy, Christopher Plummer",Drama,7.9
The Thorn Birds,1983,Daryl Duke,477,"Richard Chamberlain, Stephanie Faracy, Christopher Plummer",Made-for-Television,7.9
The Thorn Birds,1983,Daryl Duke,477,"Richard Chamberlain, Stephanie Faracy, Christopher Plummer",Mini-Series,7.9
The Boxer's Omen,1983,Chih-Hung Kuei,105,"Somjai Boomsong, Tien-chu Chin, Phillip Ko",Action,7
The Boxer's Omen,1983,Chih-Hung Kuei,105,"Somjai Boomsong, Tien-chu Chin, Phillip Ko",Exploitation Film,7
The Boxer's Omen,1983,Chih-Hung Kuei,105,"Somjai Boomsong, Tien-chu Chin, Phillip Ko",Foreign Language Film,7
High Road to China,1983,Brian G. Hutton,105,"Tom Selleck, Bess Armstrong, Jack Weston",Adventure,6
High Road to China,1983,Brian G. Hutton,105,"Tom Selleck, Bess Armstrong, Jack Weston",Adventure Drama,6
High Road to China,1983,Brian G. Hutton,105,"Tom Selleck, Bess Armstrong, Jack Weston",Drama,6
The Winds of War,1983,Dan Curtis,883,"Robert Mitchum, Ali MacGraw, Jan-Michael Vincent",Drama,8.1
The Winds of War,1983,Dan Curtis,883,"Robert Mitchum, Ali MacGraw, Jan-Michael Vincent",Epic,8.1
The Winds of War,1983,Dan Curtis,883,"Robert Mitchum, Ali MacGraw, Jan-Michael Vincent",Historical Epic,8.1
Doctor Detroit,1983,Michael Pressman,89,"Dan Aykroyd, T.K. Carter, Lynn Whitfield",Comedy,5.2
Doctor Detroit,1983,Michael Pressman,89,"Dan Aykroyd, T.K. Carter, Lynn Whitfield",Prostitution Film,5.2
Doctor Detroit,1983,Michael Pressman,89,"Dan Aykroyd, T.K. Carter, Lynn Whitfield",Sex Comedy,5.2
Ghostbusters,1984,Ivan Reitman,105,"Bill Murray, Dan Aykroyd, Harold Ramis",Comedy,7.8
Ghostbusters,1984,Ivan Reitman,105,"Bill Murray, Dan Aykroyd, Harold Ramis",Fantasy Comedy,7.8
Ghostbusters,1984,Ivan Reitman,105,"Bill Murray, Dan Aykroyd, Harold Ramis",Fantasy,7.8
The Terminator,1984,James Cameron,108,"Arnold Schwarzenegger, Linda Hamilton, Michael Biehn",Action Thriller,8.1
The Terminator,1984,James Cameron,108,"Arnold Schwarzenegger, Linda Hamilton, Michael Biehn",Action,8.1
The Terminator,1984,James Cameron,108,"Arnold Schwarzenegger, Linda Hamilton, Michael Biehn",Caper,8.1
Indiana Jones and the Temple of Doom,1984,Steven Spielberg,118,"Harrison Ford, Kate Capshaw, Ke Huy Quan",Crime Drama,7.5
Indiana Jones and the Temple of Doom,1984,Steven Spielberg,118,"Harrison Ford, Kate Capshaw, Ke Huy Quan",Crime,7.5
Indiana Jones and the Temple of Doom,1984,Steven Spielberg,118,"Harrison Ford, Kate Capshaw, Ke Huy Quan",Drama,7.5
"Paris, Texas",1984,Wim Wenders,147,"Harry Dean Stanton, Dean Stockwell, Nastassja Kinski",Based-on-Theatre,8.1
"Paris, Texas",1984,Wim Wenders,147,"Harry Dean Stanton, Dean Stockwell, Nastassja Kinski",Drama,8.1
"Paris, Texas",1984,Wim Wenders,147,"Harry Dean Stanton, Dean Stockwell, Nastassja Kinski",Romance,8.1
Nausicaä of the Valley of the Wind,1984,Hayao Miyazaki,117,"Sumi Shimamoto, Ichirô Nagai, Mahito Tsujimura",Absurd Comedy,8
Nausicaä of the Valley of the Wind,1984,Hayao Miyazaki,117,"Sumi Shimamoto, Ichirô Nagai, Mahito Tsujimura",Based-on-Television,8
Nausicaä of the Valley of the Wind,1984,Hayao Miyazaki,117,"Sumi Shimamoto, Ichirô Nagai, Mahito Tsujimura",Comedy,8
This Is Spinal Tap,1984,Rob Reiner,82,"Rob Reiner, Michael McKean, Christopher Guest",Adventure Drama,7.9
This Is Spinal Tap,1984,Rob Reiner,82,"Rob Reiner, Michael McKean, Christopher Guest",Adventure,7.9
This Is Spinal Tap,1984,Rob Reiner,82,"Rob Reiner, Michael McKean, Christopher Guest",Drama,7.9
Stop Making Sense,1984,Jonathan Demme,88,"Alex Weir, Steve Scales, David Byrne",Adventure,8.7
Stop Making Sense,1984,Jonathan Demme,88,"Alex Weir, Steve Scales, David Byrne",Animation,8.7
Stop Making Sense,1984,Jonathan Demme,88,"Alex Weir, Steve Scales, David Byrne",Anime,8.7
Amadeus,1984,Milos Forman,160,"F. Murray Abraham, Tom Hulce, Elizabeth Berridge",Adventure,8.4
Amadeus,1984,Milos Forman,160,"F. Murray Abraham, Tom Hulce, Elizabeth Berridge",Animated Musical,8.4
Amadeus,1984,Milos Forman,160,"F. Murray Abraham, Tom Hulce, Elizabeth Berridge",Animation,8.4
Blood Simple,1984,Joel & Ethan Coen,99,"John Getz, Frances McDormand, Dan Hedaya",Adventure Comedy,7.5
Blood Simple,1984,Joel & Ethan Coen,99,"John Getz, Frances McDormand, Dan Hedaya",Adventure,7.5
Blood Simple,1984,Joel & Ethan Coen,99,"John Getz, Frances McDormand, Dan Hedaya",Animation,7.5
Once Upon a Time in America,1984,Sergio Leone,229,"Robert De Niro, James Woods, Elizabeth McGovern",Animation,8.3
Once Upon a Time in America,1984,Sergio Leone,229,"Robert De Niro, James Woods, Elizabeth McGovern",Comedy,8.3
Once Upon a Time in America,1984,Sergio Leone,229,"Robert De Niro, James Woods, Elizabeth McGovern",Family-Oriented Comedy,8.3
Gremlins,1984,Joe Dante,106,"Zach Galligan, Phoebe Cates, Corey Feldman",Adventure Comedy,7.3
Gremlins,1984,Joe Dante,106,"Zach Galligan, Phoebe Cates, Corey Feldman",Adventure,7.3
Gremlins,1984,Joe Dante,106,"Zach Galligan, Phoebe Cates, Corey Feldman",Animation,7.3
The Karate Kid,1984,John G. Avildsen,126,"Ralph Macchio, Pat Morita, Elisabeth Shue",Based-on-21st-Century-Literature,7.3
The Karate Kid,1984,John G. Avildsen,126,"Ralph Macchio, Pat Morita, Elisabeth Shue",Mindbender,7.3
The Karate Kid,1984,John G. Avildsen,126,"Ralph Macchio, Pat Morita, Elisabeth Shue",Mystery,7.3
The Natural,1984,Barry Levinson,134,"Robert Duvall, Glenn Close, Kim Basinger",Based-on-20th-Century-Literature,7.4
The Natural,1984,Barry Levinson,134,"Robert Duvall, Glenn Close, Kim Basinger",Based-on-a-True-Story,7.4
The Natural,1984,Barry Levinson,134,"Robert Duvall, Glenn Close, Kim Basinger",Biopic,7.4
Beverly Hills Cop,1984,Martin Brest,105,"Eddie Murphy, Judge Reinhold, John Ashton",Comedy,7.4
Beverly Hills Cop,1984,Martin Brest,105,"Eddie Murphy, Judge Reinhold, John Ashton",Domestic Comedy,7.4
Beverly Hills Cop,1984,Martin Brest,105,"Eddie Murphy, Judge Reinhold, John Ashton",Foreign Language Film,7.4
Stranger Than Paradise,1984,Jim Jarmusch,89,"John Lurie, Eszter Balint, Richard Edson",Docudrama,7.4
Stranger Than Paradise,1984,Jim Jarmusch,89,"John Lurie, Eszter Balint, Richard Edson",Documentary,7.4
Stranger Than Paradise,1984,Jim Jarmusch,89,"John Lurie, Eszter Balint, Richard Edson",Drama,7.4
A Nightmare on Elm Street,1984,Wes Craven,91,"John Saxon, Ronee Blakley, Heather Langenkamp",Absurd Comedy,7.4
A Nightmare on Elm Street,1984,Wes Craven,91,"John Saxon, Ronee Blakley, Heather Langenkamp",Comedy,7.4
A Nightmare on Elm Street,1984,Wes Craven,91,"John Saxon, Ronee Blakley, Heather Langenkamp",Parody/Spoof,7.4
The Killing Fields,1984,Roland Joffé,141,"Sam Waterston, Haing S. Ngor, John Malkovich",Americana,7.8
The Killing Fields,1984,Roland Joffé,141,"Sam Waterston, Haing S. Ngor, John Malkovich",Comedy,7.8
The Killing Fields,1984,Roland Joffé,141,"Sam Waterston, Haing S. Ngor, John Malkovich",Coming-of-Age,7.8
Broadway Danny Rose,1984,Woody Allen,84,"Woody Allen, Mia Farrow, Nick Apollo Forte",Based-on-20th-Century-Literature,7.4
Broadway Danny Rose,1984,Woody Allen,84,"Woody Allen, Mia Farrow, Nick Apollo Forte",Drama,7.4
Broadway Danny Rose,1984,Woody Allen,84,"Woody Allen, Mia Farrow, Nick Apollo Forte",Epic,7.4
Sixteen Candles,1984,John Hughes,93,"Molly Ringwald, Justin Henry, Michael Schoeffling",Foreign Language Film,7
Sixteen Candles,1984,John Hughes,93,"Molly Ringwald, Justin Henry, Michael Schoeffling",Outlaw,7
Sixteen Candles,1984,John Hughes,93,"Molly Ringwald, Justin Henry, Michael Schoeffling",Spaghetti Western,7
Repo Man,1984,Alex Cox,92,"Harry Dean Stanton, Emilio Estevez, Tracey Walter",Comedy Drama,6.8
Repo Man,1984,Alex Cox,92,"Harry Dean Stanton, Emilio Estevez, Tracey Walter",Dogme 95,6.8
Repo Man,1984,Alex Cox,92,"Harry Dean Stanton, Emilio Estevez, Tracey Walter",Drama,6.8
The NeverEnding Story,1984,Wolfgang Petersen,94,"Noah Hathaway, Barret Oliver, Tami Stronach",Americana,7.3
The NeverEnding Story,1984,Wolfgang Petersen,94,"Noah Hathaway, Barret Oliver, Tami Stronach",Comedy Drama,7.3
The NeverEnding Story,1984,Wolfgang Petersen,94,"Noah Hathaway, Barret Oliver, Tami Stronach",Drama,7.3
