title,year,director,duration,cast,genre,imdb_rating
The Bone Collector,1999,Phillip Noyce,118,Queen Latifah,Comedy Drama  •  Comedy of Manners  •  Domestic Comedy,6.7
Lake Placid,1999,Steve Miner,82,Bill Pullman,Horror  •  Monster Film  •  Splatter Film,5.8
Lake Placid,1999,Steve Miner,82,Bridget Fonda,Horror  •  Monster Film  •  Splatter Film,5.8
Lake Placid,1999,Steve Miner,82,Betty White,Horror  •  Monster Film  •  Splatter Film,5.8
One Day in September,1999,Kevin Macdonald,94,Michael Douglas,Comedy Drama  •  Drama  •  Female-Directed Film,7.8
One Day in September,1999,Kevin Macdonald,94,Ankie Spitzer,Comedy Drama  •  Drama  •  Female-Directed Film,7.8
One Day in September,1999,Kevin Macdonald,94,Jamal Al Gashey,Comedy Drama  •  Drama  •  Female-Directed Film,7.8
My Neighbors the Yamadas,1999,Isao Takahata,104,Tôru Masuoka,Horror  •  Monster Film  •  Sci-Fi Horror,7.1
My Neighbors the Yamadas,1999,Isao Takahata,104,Yukiji Asaoka,Horror  •  Monster Film  •  Sci-Fi Horror,7.1
My Neighbors the Yamadas,1999,Isao Takahata,104,Masako Araki,Horror  •  Monster Film  •  Sci-Fi Horror,7.1
Sunshine,1999,István Szabó,181,Ralph Fiennes,Body Horror  •  Horror Comedy  •  Horror,7.5
Sunshine,1999,István Szabó,181,Jennifer Ehle,Body Horror  •  Horror Comedy  •  Horror,7.5
Sunshine,1999,István Szabó,181,Deborah Kara Unger,Body Horror  •  Horror Comedy  •  Horror,7.5
A Midsummer Night's Dream,1999,Michael Hoffman,116,Michelle Pfeiffer,Anti-War Film  •  Based-on-20th-Century-Literature  •  Drama,6.4
A Midsummer Night's Dream,1999,Michael Hoffman,116,Stanley Tucci,Anti-War Film  •  Based-on-20th-Century-Literature  •  Drama,6.4
A Midsummer Night's Dream,1999,Michael Hoffman,116,Christian Bale,Anti-War Film  •  Based-on-20th-Century-Literature  •  Drama,6.4
My Voyage to Italy,1999,Martin Scorsese,246,Martin Scorsese,Based-on-20th-Century-Literature  •  Based-on-a-True-Story  •  Biopic,8.2
Brokedown Palace,1999,Jonathan Kaplan,100,Claire Danes,Adventure Comedy  •  Adventure  •  Comedy,6.4
Brokedown Palace,1999,Jonathan Kaplan,100,Bill Pullman,Adventure Comedy  •  Adventure  •  Comedy,6.4
Brokedown Palace,1999,Jonathan Kaplan,100,Jacqueline Kim,Adventure Comedy  •  Adventure  •  Comedy,6.4
Anna and the King,1999,Andy Tennant,148,Bai Ling,Black Comedy  •  Comedy Thriller  •  Satire,6.7
Anna and the King,1999,Andy Tennant,148,Tom Felton,Black Comedy  •  Comedy Thriller  •  Satire,6.7
Anna and the King,1999,Andy Tennant,148,Syed Alwi,Black Comedy  •  Comedy Thriller  •  Satire,6.7
Pushing Tin,1999,Mike Newell,124,John Cusack,Female-Directed Film  •  Horror  •  Religious Horror,6
Pushing Tin,1999,Mike Newell,124,Billy Bob Thornton,Female-Directed Film  •  Horror  •  Religious Horror,6
Pushing Tin,1999,Mike Newell,124,Cate Blanchett,Female-Directed Film  •  Horror  •  Religious Horror,6
Outside Providence,1999,Michael Corrente,96,Shawn Hatosy,Comedy Drama  •  Melodrama  •  Romantic Drama,6.4
Outside Providence,1999,Michael Corrente,96,Jonathan Brandis,Comedy Drama  •  Melodrama  •  Romantic Drama,6.4
Outside Providence,1999,Michael Corrente,96,Alec Baldwin,Comedy Drama  •  Melodrama  •  Romantic Drama,6.4
The Wind Will Carry Us,1999,Abbas Kiarostami,118,Behzad Dorani,Horror  •  Psychological Horror  •  Psychological Thriller,7.4
The Wind Will Carry Us,1999,Abbas Kiarostami,118,Noghre Asadi,Horror  •  Psychological Horror  •  Psychological Thriller,7.4
The Wind Will Carry Us,1999,Abbas Kiarostami,118,Roushan Karam Elmi,Horror  •  Psychological Horror  •  Psychological Thriller,7.4
Instinct,1999,Jon Turteltaub,126,Anthony Hopkins,Black Comedy  •  Comedy Drama  •  Crime,6.5
Instinct,1999,Jon Turteltaub,126,Cuba Gooding Jr.,Black Comedy  •  Comedy Drama  •  Crime,6.5
Instinct,1999,Jon Turteltaub,126,Donald Sutherland,Black Comedy  •  Comedy Drama  •  Crime,6.5
Double Jeopardy,1999,Bruce Beresford,105,Tommy Lee Jones,Family  •  Family-Oriented Fantasy  •  Fantasy,6.5
Double Jeopardy,1999,Bruce Beresford,105,Ashley Judd,Family  •  Family-Oriented Fantasy  •  Fantasy,6.5
Double Jeopardy,1999,Bruce Beresford,105,Gillian Barber,Family  •  Family-Oriented Fantasy  •  Fantasy,6.5
Storm of the Century,1999,Craig R. Baxley,240,Tim Daly,Animation  •  Cartoon  •  Comedy,7.3
Storm of the Century,1999,Craig R. Baxley,240,Debrah Farentino,Animation  •  Cartoon  •  Comedy,7.3
Storm of the Century,1999,Craig R. Baxley,240,Jeffrey DeMunn,Animation  •  Cartoon  •  Comedy,7.3
Eddie Izzard: Dress to Kill,1999,Lawrence Jordan,175,Eddie Izzard,Action Thriller  •  Action  •  Based-on-Comics,8.7
George Carlin: You Are All Diseased,1999,Rocco Urbisci,65,George Carlin,Based-on-Theatre  •  Drama  •  Spy Film,8.4
Cookie's Fortune,1999,Robert Altman,118,Glenn Close,Animation  •  Based-on-Comics  •  Cartoon,6.8
Cookie's Fortune,1999,Robert Altman,118,Julianne Moore,Animation  •  Based-on-Comics  •  Cartoon,6.8
Cookie's Fortune,1999,Robert Altman,118,Liv Tyler,Animation  •  Based-on-Comics  •  Cartoon,6.8
The War Zone,1999,Tim Roth,98,Ray Winstone,Drama  •  Period Film  •  War,7.2
The War Zone,1999,Tim Roth,98,Lara Belmont,Drama  •  Period Film  •  War,7.2
The War Zone,1999,Tim Roth,98,Freddie Cunliffe,Drama  •  Period Film  •  War,7.2
Life,1999,Ted Demme,108,Eddie Murphy,Black Comedy  •  Comedy  •  Horror Comedy,6.8
Life,1999,Ted Demme,108,Martin Lawrence,Black Comedy  •  Comedy  •  Horror Comedy,6.8
Life,1999,Ted Demme,108,Obba Babatundé,Black Comedy  •  Comedy  •  Horror Comedy,6.8
A Room For Romeo Brass,1999,Shane Meadows,90,Paddy Considine,Comedy  •  Short Film  •  Silent Film,7.5
A Room For Romeo Brass,1999,Shane Meadows,90,Vicky McClure,Comedy  •  Short Film  •  Silent Film,7.5
A Room For Romeo Brass,1999,Shane Meadows,90,Bob Hoskins,Comedy  •  Short Film  •  Silent Film,7.5
Gamera 3: Revenge of Iris,1999,Shusuke Kaneko,108,Shinobu Nakayama,Comedy  •  Prison Film  •  Sports Comedy,7.1
Gamera 3: Revenge of Iris,1999,Shusuke Kaneko,108,Ai Maeda,Comedy  •  Prison Film  •  Sports Comedy,7.1
Gamera 3: Revenge of Iris,1999,Shusuke Kaneko,108,Yukijirô Hotaru,Comedy  •  Prison Film  •  Sports Comedy,7.1
Wild Zero,1999,Tetsuro Takeuchi,98,Guitar Wolf,Based-on-a-True-Story  •  Biopic  •  Drama,6.3
Wild Zero,1999,Tetsuro Takeuchi,98,Drum Wolf,Based-on-a-True-Story  •  Biopic  •  Drama,6.3
Wild Zero,1999,Tetsuro Takeuchi,98,Base Wolf,Based-on-a-True-Story  •  Biopic  •  Drama,6.3
Holy Smoke,1999,Jane Campion,115,Kate Winslet,Action Thriller  •  Action  •  Police Detective Film,5.9
Holy Smoke,1999,Jane Campion,115,Paul Goddard,Action Thriller  •  Action  •  Police Detective Film,5.9
Holy Smoke,1999,Jane Campion,115,Tim Robertson,Action Thriller  •  Action  •  Police Detective Film,5.9
Muppets from Space,1999,Tim Hill,87,Dave Goelz,Drama  •  War  •  War Drama,6.2
Muppets from Space,1999,Tim Hill,87,Jeffrey Tambor,Drama  •  War  •  War Drama,6.2
Muppets from Space,1999,Tim Hill,87,Frank Oz,Drama  •  War  •  War Drama,6.2
Deep Blue Sea,1999,Renny Harlin,105,Thomas Jane,Animation  •  Fantasy  •  Foreign Language Film,5.9
Deep Blue Sea,1999,Renny Harlin,105,Michael Rapaport,Animation  •  Fantasy  •  Foreign Language Film,5.9
Deep Blue Sea,1999,Renny Harlin,105,LL Cool J,Animation  •  Fantasy  •  Foreign Language Film,5.9
Entrapment,1999,Jon Amiel,113,Sean Connery,Action  •  Action Comedy  •  Comedy Drama,6.3
Entrapment,1999,Jon Amiel,113,Catherine Zeta-Jones,Action  •  Action Comedy  •  Comedy Drama,6.3
Entrapment,1999,Jon Amiel,113,Ving Rhames,Action  •  Action Comedy  •  Comedy Drama,6.3
She's All That,1999,Robert Iscove,83,Matthew Lillard,Action  •  Foreign Language Film  •  Horror,5.9
She's All That,1999,Robert Iscove,83,Paul Walker,Action  •  Foreign Language Film  •  Horror,5.9
She's All That,1999,Robert Iscove,83,Jodi Lyn O'Keefe,Action  •  Foreign Language Film  •  Horror,5.9
Pokémon: The First Movie,1999,Michael Haigney,75,Veronica Taylor,Cannibal Film  •  Horror  •  Slasher Film,6.3
Pokémon: The First Movie,1999,Michael Haigney,75,Rachael Lillis,Cannibal Film  •  Horror  •  Slasher Film,6.3
Pokémon: The First Movie,1999,Michael Haigney,75,Eric Stuart,Cannibal Film  •  Horror  •  Slasher Film,6.3
Dead or Alive,1999,Takashi Miike,105,Riki Takeuchi,Comedy of Errors  •  Comedy Thriller  •  Comedy,6.7
Dead or Alive,1999,Takashi Miike,105,Shô Aikawa,Comedy of Errors  •  Comedy Thriller  •  Comedy,6.7
Dead or Alive,1999,Takashi Miike,105,Renji Ishibashi,Comedy of Errors  •  Comedy Thriller  •  Comedy,6.7
Blue Streak,1999,Les Mayfield,93,Peter Greene,Action  •  Based-on-Shakespeare  •  Martial Arts,6.4
Blue Streak,1999,Les Mayfield,93,Dave Chappelle,Action  •  Based-on-Shakespeare  •  Martial Arts,6.4
Blue Streak,1999,Les Mayfield,93,William Forsythe,Action  •  Based-on-Shakespeare  •  Martial Arts,6.4
Flawless,1999,Joel Schumacher,112,Barry Miller,Animation  •  Cartoon  •  Comedy,6.4
Flawless,1999,Joel Schumacher,112,Robert De Niro,Animation  •  Cartoon  •  Comedy,6.4
Flawless,1999,Joel Schumacher,112,Skipp Sudduth,Animation  •  Cartoon  •  Comedy,6.4
House on Haunted Hill,1999,William Malone,93,Famke Janssen,Horror  •  Gothic Film  •  Haunted House Film,5.6
House on Haunted Hill,1999,William Malone,93,Peter Gallagher,Horror  •  Gothic Film  •  Haunted House Film,5.6
House on Haunted Hill,1999,William Malone,93,Chris Kattan,Horror  •  Gothic Film  •  Haunted House Film,5.6
Stigmata,1999,Rupert Wainwright,103,Patricia Arquette,Horror  •  Psychological Horror  •  Psychological Thriller,6.2
Stigmata,1999,Rupert Wainwright,103,Gabriel Byrne,Horror  •  Psychological Horror  •  Psychological Thriller,6.2
Stigmata,1999,Rupert Wainwright,103,Nia Long,Horror  •  Psychological Horror  •  Psychological Thriller,6.2
EDtv,1999,Ron Howard,122,Jenna Elfman,Comedy  •  Media Satire  •  Domestic Comedy,6.1
EDtv,1999,Ron Howard,122,Rob Reiner,Comedy  •  Media Satire  •  Domestic Comedy,6.1
EDtv,1999,Ron Howard,122,Elizabeth Hurley,Comedy  •  Media Satire  •  Domestic Comedy,6.1
Jawbreaker,1999,Darren Stein,87,Rebecca Gayheart,Black Comedy  •  Comedy  •  Teen Movie,5.7
Jawbreaker,1999,Darren Stein,87,Julie Benz,Black Comedy  •  Comedy  •  Teen Movie,5.7
Jawbreaker,1999,Darren Stein,87,Judy Greer,Black Comedy  •  Comedy  •  Teen Movie,5.7
Bicentennial Man,1999,Chris Columbus,132,Robin Williams,Comedy  •  Cyborg / Android / Robot  •  Domestic Comedy,6.9
Bicentennial Man,1999,Chris Columbus,132,Sam Neill,Comedy  •  Cyborg / Android / Robot  •  Domestic Comedy,6.9
Bicentennial Man,1999,Chris Columbus,132,Embeth Davidtz,Comedy  •  Cyborg / Android / Robot  •  Domestic Comedy,6.9
A Christmas Carol,1999,David Hugh Jones,95,Patrick Stewart,Based-on-19th-Century-Literature  •  Family  •  Family-Oriented Fantasy,7.4
A Christmas Carol,1999,David Hugh Jones,95,Richard E. Grant,Based-on-19th-Century-Literature  •  Family  •  Family-Oriented Fantasy,7.4
A Christmas Carol,1999,David Hugh Jones,95,Ian McNiece,Based-on-19th-Century-Literature  •  Family  •  Family-Oriented Fantasy,7.4
The General's Daughter,1999,Simon West,116,John Travolta,Detective Film  •  Mystery  •  Psychological Thriller,6.4
The General's Daughter,1999,Simon West,116,Madeleine Stowe,Detective Film  •  Mystery  •  Psychological Thriller,6.4
The General's Daughter,1999,Simon West,116,James Cromwell,Detective Film  •  Mystery  •  Psychological Thriller,6.4
RKO 281,1999,Benjamin Ross,83,Liev Schreiber,Based-on-a-True-Story  •  Docudrama  •  Drama,7
RKO 281,1999,Benjamin Ross,83,James Cromwell,Based-on-a-True-Story  •  Docudrama  •  Drama,7
RKO 281,1999,Benjamin Ross,83,Melanie Griffith,Based-on-a-True-Story  •  Docudrama  •  Drama,7
Snow Falling on Cedars,1999,Scott Hicks,127,Ethan Hawke,Courtroom Drama  •  Drama  •  Message Movie,6.7
Snow Falling on Cedars,1999,Scott Hicks,127,James Cromwell,Courtroom Drama  •  Drama  •  Message Movie,6.7
Snow Falling on Cedars,1999,Scott Hicks,127,Sam Shepard,Courtroom Drama  •  Drama  •  Message Movie,6.7
Not One Less,1999,Yimou Zhang,106,Minzhi Wei,Comedy Drama  •  Coming-of-Age  •  Drama,7.7
Not One Less,1999,Yimou Zhang,106,Huike Zhang,Comedy Drama  •  Coming-of-Age  •  Drama,7.7
Not One Less,1999,Yimou Zhang,106,Zhenda Tian,Comedy Drama  •  Coming-of-Age  •  Drama,7.7
"Happy, Texas",1999,Mark Illsley,98,Jeremy Northam,Comedy  •  Comedy of Errors  •  Romance,6.3
"Happy, Texas",1999,Mark Illsley,98,William H. Macy,Comedy  •  Comedy of Errors  •  Romance,6.3
"Happy, Texas",1999,Mark Illsley,98,Ally Walker,Comedy  •  Comedy of Errors  •  Romance,6.3
Liberty Heights,1999,Barry Levinson,127,Bebe Neuwirth,Drama  •  Americana  •  Family Drama,7
Liberty Heights,1999,Barry Levinson,127,Rebekah Johnson,Drama  •  Americana  •  Family Drama,7
Liberty Heights,1999,Barry Levinson,127,Richard Kline,Drama  •  Americana  •  Family Drama,7
Get Real,1999,Simon Shore,108,Ben Silverstone,Comedy Drama  •  Coming-of-Age  •  Drama,7.4
Get Real,1999,Simon Shore,108,Patrick Nielsen,Comedy Drama  •  Coming-of-Age  •  Drama,7.4
Get Real,1999,Simon Shore,108,Louise J. Taylor,Comedy Drama  •  Coming-of-Age  •  Drama,7.4
Blackadder Back & Forth,1999,Paul Weiland,33,Rowan Atkinson,Comedy  •  Science Fiction  •  Sci-Fi Comedy,7.6
Blackadder Back & Forth,1999,Paul Weiland,33,Tony Robinson,Comedy  •  Science Fiction  •  Sci-Fi Comedy,7.6
Blackadder Back & Forth,1999,Paul Weiland,33,Hugh Laurie,Comedy  •  Science Fiction  •  Sci-Fi Comedy,7.6
The Winslow Boy,1999,David Mamet,104,Nigel Hawthorne,Based-on-Theatre  •  Courtroom Drama  •  Drama,7.3
The Winslow Boy,1999,David Mamet,104,Jeremy Northam,Based-on-Theatre  •  Courtroom Drama  •  Drama,7.3
The Winslow Boy,1999,David Mamet,104,Guy Edwards,Based-on-Theatre  •  Courtroom Drama  •  Drama,7.3
Trick,1999,Jim Fall,89,Christian Campbell,Comedy  •  Gay and Lesbian Film  •  Romance,7.2
Trick,1999,Jim Fall,89,John Paul Pitoc,Comedy  •  Gay and Lesbian Film  •  Romance,7.2
Trick,1999,Jim Fall,89,Tori Spelling,Comedy  •  Gay and Lesbian Film  •  Romance,7.2
The Wood,1999,Rick Famuyiwa,106,Omar Epps,Buddy Film  •  Comedy Drama  •  Coming-of-Age,7
The Wood,1999,Rick Famuyiwa,106,Sean Nelson,Buddy Film  •  Comedy Drama  •  Coming-of-Age,7
The Wood,1999,Rick Famuyiwa,106,Taye Diggs,Buddy Film  •  Comedy Drama  •  Coming-of-Age,7
Chris Rock: Bigger & Blacker,1999,Keith Truesdell,65,Chris Rock,Comedy  •  Concert Film  •  Made-for-Television,8
Chris Rock: Bigger & Blacker,1999,Keith Truesdell,65,Slick Rick,Comedy  •  Concert Film  •  Made-for-Television,8
Chris Rock: Bigger & Blacker,1999,Keith Truesdell,65,Doug E. Fresh,Comedy  •  Concert Film  •  Made-for-Television,8
The Corruptor,1999,James Foley,110,Mark Wahlberg,Action Thriller  •  Action  •  Buddy Film,6.1
The Corruptor,1999,James Foley,110,Paul Ben-Victor,Action Thriller  •  Action  •  Buddy Film,6.1
The Corruptor,1999,James Foley,110,Byron Mann,Action Thriller  •  Action  •  Buddy Film,6.1
The Color of Paradise,1999,Majid Majidi,90,Mohsen Ramezani,Childhood Drama  •  Drama  •  Family Drama,8.1
The Color of Paradise,1999,Majid Majidi,90,Salime Feizi,Childhood Drama  •  Drama  •  Family Drama,8.1
The Color of Paradise,1999,Majid Majidi,90,Elham Sharifi,Childhood Drama  •  Drama  •  Family Drama,8.1
Anywhere But Here,1999,Wayne Wang,114,Natalie Portman,Comedy Drama  •  Coming-of-Age  •  Drama,6.2
Anywhere But Here,1999,Wayne Wang,114,Eileen Ryan,Comedy Drama  •  Coming-of-Age  •  Drama,6.2
Anywhere But Here,1999,Wayne Wang,114,Susan Sarandon,Comedy Drama  •  Coming-of-Age  •  Drama,6.2
The Astronaut's Wife,1999,Rand Ravich,109,Johnny Depp,Horror  •  Psychological Horror  •  Psychological Thriller,5.4
The Astronaut's Wife,1999,Rand Ravich,109,Charlize Theron,Horror  •  Psychological Horror  •  Psychological Thriller,5.4
The Astronaut's Wife,1999,Rand Ravich,109,Joe Morton,Horror  •  Psychological Horror  •  Psychological Thriller,5.4
Godzilla 2000,1999,Takao Okawara,107,Takehiro Murata,Action  •  Action Thriller  •  Alien Invasion Films,6
Godzilla 2000,1999,Takao Okawara,107,Shiro Sano,Action  •  Action Thriller  •  Alien Invasion Films,6
Godzilla 2000,1999,Takao Okawara,107,Hiroshi Abe,Action  •  Action Thriller  •  Alien Invasion Films,6
The Story of Us,1999,Rob Reiner,95,Bruce Willis,Comedy Drama  •  Drama  •  Marriage Drama,6
The Story of Us,1999,Rob Reiner,95,Michelle Pfeiffer,Comedy Drama  •  Drama  •  Marriage Drama,6
The Story of Us,1999,Rob Reiner,95,Rob Reiner,Comedy Drama  •  Drama  •  Marriage Drama,6
Girl on the Bridge,1999,Patrice Leconte,90,Vanessa Paradis,Comedy Drama  •  Drama  •  Foreign Language Film,7.5
Girl on the Bridge,1999,Patrice Leconte,90,Daniel Auteuil,Comedy Drama  •  Drama  •  Foreign Language Film,7.5
Girl on the Bridge,1999,Patrice Leconte,90,Frédéric Pfluger,Comedy Drama  •  Drama  •  Foreign Language Film,7.5
Peppermint Candy,1999,Chang-dong Lee,129,Yeo-jin Kim,Drama  •  Foreign Language Film  •  Political Drama,7.6
Peppermint Candy,1999,Chang-dong Lee,129,Kyung-gu Sol,Drama  •  Foreign Language Film  •  Political Drama,7.6
Peppermint Candy,1999,Chang-dong Lee,129,Jung Suh,Drama  •  Foreign Language Film  •  Political Drama,7.6
Two Hands,1999,Gregor Jordan,103,Heath Ledger,Action Comedy  •  Comedy  •  Crime Comedy,7.1
Two Hands,1999,Gregor Jordan,103,David Field,Action Comedy  •  Comedy  •  Crime Comedy,7.1
Two Hands,1999,Gregor Jordan,103,Bryan Brown,Action Comedy  •  Comedy  •  Crime Comedy,7.1
Music of the Heart,1999,Wes Craven,124,Meryl Streep,Drama  •  Message Movie  •  Urban Drama,6.7
Music of the Heart,1999,Wes Craven,124,Angela Bassett,Drama  •  Message Movie  •  Urban Drama,6.7
Music of the Heart,1999,Wes Craven,124,Gloria Estefan,Drama  •  Message Movie  •  Urban Drama,6.7
Runaway Bride,1999,Garry Marshall,116,Joan Cusack,Comedy  •  Romance  •  Romantic Comedy,5.6
Runaway Bride,1999,Garry Marshall,116,Julia Roberts,Comedy  •  Romance  •  Romantic Comedy,5.6
Runaway Bride,1999,Garry Marshall,116,Richard Gere,Comedy  •  Romance  •  Romantic Comedy,5.6
Better Than Chocolate,1999,Anne Wheeler,102,Wendy Crewson,Comedy  •  Female-Directed Film  •  Gay and Lesbian Film,6.1
Better Than Chocolate,1999,Anne Wheeler,102,Ann-Marie MacDonald,Comedy  •  Female-Directed Film  •  Gay and Lesbian Film,6.1
Better Than Chocolate,1999,Anne Wheeler,102,Karyn Dwyer,Comedy  •  Female-Directed Film  •  Gay and Lesbian Film,6.1
A Walk on the Moon,1999,Tony Goldwyn,107,Liev Schreiber,Drama  •  Family Drama  •  Feminist Film,6.6
A Walk on the Moon,1999,Tony Goldwyn,107,Anna Paquin,Drama  •  Family Drama  •  Feminist Film,6.6
A Walk on the Moon,1999,Tony Goldwyn,107,Bobby Boriello,Drama  •  Family Drama  •  Feminist Film,6.6
8MM,1999,Joel Schumacher,123,Nicolas Cage,Crime  •  Crime Thriller  •  Thriller,6.6
8MM,1999,Joel Schumacher,123,Peter Stormare,Crime  •  Crime Thriller  •  Thriller,6.6
8MM,1999,Joel Schumacher,123,Catherine Keener,Crime  •  Crime Thriller  •  Thriller,6.6
200 Cigarettes,1999,Risa Bramon Garcia,101,Ben Affleck,Comedy  •  Ensemble Film  •  Hyperlink Film,6
200 Cigarettes,1999,Risa Bramon Garcia,101,Casey Affleck,Comedy  •  Ensemble Film  •  Hyperlink Film,6
200 Cigarettes,1999,Risa Bramon Garcia,101,Dave Chappelle,Comedy  •  Ensemble Film  •  Hyperlink Film,6
Pirates of Silicon Valley,1999,Martyn Burke,95,Noah Wyle,Based-on-a-True-Story  •  Biopic  •  Docudrama,7.2
Pirates of Silicon Valley,1999,Martyn Burke,95,Joey Slotnick,Based-on-a-True-Story  •  Biopic  •  Docudrama,7.2
Pirates of Silicon Valley,1999,Martyn Burke,95,Anthony Michael Hall,Based-on-a-True-Story  •  Biopic  •  Docudrama,7.2
Mickey Blue Eyes,1999,Kelly Makin,102,Joe Viterelli,Comedy  •  Comedy of Errors  •  Crime,5.9
Mickey Blue Eyes,1999,Kelly Makin,102,Burt Young,Comedy  •  Comedy of Errors  •  Crime,5.9
Mickey Blue Eyes,1999,Kelly Makin,102,James Caan,Comedy  •  Comedy of Errors  •  Crime,5.9
Jakob the Liar,1999,Peter Kassovitz,120,Hannah Taylor-Gordon,Comedy Drama  •  War  •  War Drama,6.5
Jakob the Liar,1999,Peter Kassovitz,120,Armin Mueller-Stahl,Comedy Drama  •  War  •  War Drama,6.5
Jakob the Liar,1999,Peter Kassovitz,120,Liev Schreiber,Comedy Drama  •  War  •  War Drama,6.5
Three to Tango,1999,Damon Santostefano,98,John C. McGinley,Comedy  •  Comedy of Errors  •  Romance,6.1
Three to Tango,1999,Damon Santostefano,98,Oliver Platt,Comedy  •  Comedy of Errors  •  Romance,6.1
Three to Tango,1999,Damon Santostefano,98,Dylan McDermott,Comedy  •  Comedy of Errors  •  Romance,6.1
Twin Falls Idaho,1999,Michael Polish,111,Michael Polish,Drama  •  Family Drama  •  Psychological Drama,7.1
Twin Falls Idaho,1999,Michael Polish,111,Mark Polish,Drama  •  Family Drama  •  Psychological Drama,7.1
Twin Falls Idaho,1999,Michael Polish,111,Michele Hicks,Drama  •  Family Drama  •  Psychological Drama,7.1
Message in a Bottle,1999,Luis Mandoki,131,Kevin Costner,Drama  •  Melodrama  •  Romance,6.2
Message in a Bottle,1999,Luis Mandoki,131,Robin Wright,Drama  •  Melodrama  •  Romance,6.2
Message in a Bottle,1999,Luis Mandoki,131,Paul Newman,Drama  •  Melodrama  •  Romance,6.2
Stuart Little,1999,Rob Minkoff,84,Jonathan Lipnicki,Family  •  Fantasy  •  Animal Picture,6
Stuart Little,1999,Rob Minkoff,84,Dabney Coleman,Family  •  Fantasy  •  Animal Picture,6
Stuart Little,1999,Rob Minkoff,84,Jim Doughan,Family  •  Fantasy  •  Animal Picture,6
Memento,2000,Christopher Nolan,113,Guy Pearce,Crime Thriller  •  Crime  •  Mindbender,8.4
Memento,2000,Christopher Nolan,113,Carrie-Anne Moss,Crime Thriller  •  Crime  •  Mindbender,8.4
Memento,2000,Christopher Nolan,113,Joe Pantoliano,Crime Thriller  •  Crime  •  Mindbender,8.4
In the Mood for Love,2000,Wong Kar-Wai,98,Tony Leung Chiu Wai,Action Thriller  •  Action  •  Feminist Film,8.1
In the Mood for Love,2000,Wong Kar-Wai,98,Maggie Cheung,Action Thriller  •  Action  •  Feminist Film,8.1
In the Mood for Love,2000,Wong Kar-Wai,98,Ping Lam Siu,Action Thriller  •  Action  •  Feminist Film,8.1
Gladiator,2000,Ridley Scott,155,Russell Crowe,Comedy Drama  •  Drama  •  Ensemble Film,8.5
Gladiator,2000,Ridley Scott,155,Joaquin Phoenix,Comedy Drama  •  Drama  •  Ensemble Film,8.5
Gladiator,2000,Ridley Scott,155,Connie Nielsen,Comedy Drama  •  Drama  •  Ensemble Film,8.5
"O Brother, Where Art Thou?",2000,Joel & Ethan Coen,107,George Clooney,Docudrama  •  Drama  •  Escape Film,7.7
"O Brother, Where Art Thou?",2000,Joel & Ethan Coen,107,John Turturro,Docudrama  •  Drama  •  Escape Film,7.7
"O Brother, Where Art Thou?",2000,Joel & Ethan Coen,107,Tim Blake Nelson,Docudrama  •  Drama  •  Escape Film,7.7
Snatch.,2000,Guy Ritchie,102,Benicio Del Toro,Drama  •  Foreign Language Film  •  Period Film,8.2
Snatch.,2000,Guy Ritchie,102,Dennis Farina,Drama  •  Foreign Language Film  •  Period Film,8.2
Snatch.,2000,Guy Ritchie,102,Vinnie Jones,Drama  •  Foreign Language Film  •  Period Film,8.2
American Psycho,2000,Mary Harron,101,Christian Bale,Black Comedy  •  Crime  •  Crime Comedy,7.6
American Psycho,2000,Mary Harron,101,Jared Leto,Black Comedy  •  Crime  •  Crime Comedy,7.6
American Psycho,2000,Mary Harron,101,Reese Witherspoon,Black Comedy  •  Crime  •  Crime Comedy,7.6
Almost Famous,2000,Cameron Crowe,162,Patrick Fugit,Mystery  •  Psychological Thriller  •  Thriller,7.9
Almost Famous,2000,Cameron Crowe,162,Billy Crudup,Mystery  •  Psychological Thriller  •  Thriller,7.9
Almost Famous,2000,Cameron Crowe,162,Kate Hudson,Mystery  •  Psychological Thriller  •  Thriller,7.9
Requiem for a Dream,2000,Darren Aronofsky,102,Ellen Burstyn,Crime  •  Crime Drama  •  Crime Thriller,8.3
Requiem for a Dream,2000,Darren Aronofsky,102,Jared Leto,Crime  •  Crime Drama  •  Crime Thriller,8.3
Requiem for a Dream,2000,Darren Aronofsky,102,Jennifer Connelly,Crime  •  Crime Drama  •  Crime Thriller,8.3
High Fidelity,2000,Stephen Frears,113,John Cusack,Action  •  Alien Invasion Films  •  Based-on-21st-Century-Literature,7.4
High Fidelity,2000,Stephen Frears,113,Iben Hjejle,Action  •  Alien Invasion Films  •  Based-on-21st-Century-Literature,7.4
High Fidelity,2000,Stephen Frears,113,Todd Louiso,Action  •  Alien Invasion Films  •  Based-on-21st-Century-Literature,7.4
X-Men,2000,Bryan Singer,104,Hugh Jackman,Absurd Comedy  •  Buddy Film  •  Comedy,7.3
X-Men,2000,Bryan Singer,104,Patrick Stewart,Absurd Comedy  •  Buddy Film  •  Comedy,7.3
X-Men,2000,Bryan Singer,104,Ian McKellen,Absurd Comedy  •  Buddy Film  •  Comedy,7.3
Cast Away,2000,Robert Zemeckis,143,Tom Hanks,Femme Fatale  •  Film Noir  •  Political Thriller,7.8
Cast Away,2000,Robert Zemeckis,143,Helen Hunt,Femme Fatale  •  Film Noir  •  Political Thriller,7.8
Cast Away,2000,Robert Zemeckis,143,Viveka Davis,Femme Fatale  •  Film Noir  •  Political Thriller,7.8
